,s,seed,method,time,F_score,loss,estimation_error,sparsity
378,8,190,foba_gdt,28.676919127989095,1.0,0.011026348918676376,0.7474087226201674,8
379,8,190,omp,8.152382372994907,1.0,0.01102635357528925,0.7474089602673741,8
380,8,191,foba_gdt,30.93512104799447,0.8571428571428571,0.012428482063114643,0.7438844880255822,6
381,8,191,omp,5.992869091001921,0.6666666666666666,0.011620699428021908,0.7515383572639478,13
382,8,192,foba_gdt,33.6291093990003,0.8,0.012114509008824825,0.7451350595360566,7
383,8,192,omp,4.984404863003874,0.8571428571428571,0.012358204461634159,0.740679199761574,6
384,8,193,foba_gdt,31.7184140390018,0.9333333333333333,0.011070111766457558,0.7485231997683008,7
385,8,193,omp,5.675999387007323,0.9333333333333333,0.011070112697780132,0.7485221733539908,7
386,8,194,foba_gdt,34.17546846400364,0.9333333333333333,0.012397656217217445,0.7418604807205131,7
387,8,194,omp,5.314253208998707,0.9333333333333333,0.0123976469039917,0.7418815845466276,7
388,8,195,foba_gdt,37.328812587002176,0.875,0.011463169008493423,0.7505272273117167,8
389,8,195,omp,7.398858467000537,0.875,0.011463171802461147,0.7505528284122361,8
390,8,196,foba_gdt,29.668872291993466,0.875,0.011602116748690605,0.7458016875284404,8
391,8,196,omp,6.284564866989967,0.8,0.01171300932765007,0.7472504067973547,7
392,8,197,foba_gdt,29.63513162000163,0.9333333333333333,0.012805623933672905,0.7362735777774623,7
393,8,197,omp,9.388838728991686,1.0,0.012525808997452259,0.7355934814030671,8
394,8,198,foba_gdt,29.622994295001263,0.875,0.01253568660467863,0.7386576775116621,8
395,8,198,omp,5.903292065006099,0.9333333333333333,0.01275764498859644,0.7351689786980999,7
396,8,199,foba_gdt,29.38100647299143,0.9411764705882353,0.012165158987045288,0.7389727771908442,9
397,8,199,omp,8.573560263001127,1.0,0.012286871671676636,0.7364168287392513,8
398,8,200,foba_gdt,27.140463099000044,0.8571428571428571,0.012218480929732323,0.743562579446106,6
399,8,200,omp,10.787314739005524,0.7058823529411765,0.011609051376581192,0.7519213275233441,9
400,9,201,foba_gdt,27.337058071992942,0.8,0.012717959471046925,0.7393828881622184,6
401,9,201,omp,8.538051034003729,0.8,0.012717950157821178,0.7393925893693085,6
402,9,202,foba_gdt,31.94849324900133,0.8888888888888888,0.010866248048841953,0.7540704042947338,9
403,9,202,omp,6.074265386996558,0.8888888888888888,0.010866247117519379,0.7540703896344783,9
404,9,203,foba_gdt,30.522853378002765,0.8888888888888888,0.011189536191523075,0.750785970212771,9
405,9,203,omp,7.109866657003295,0.875,0.01144442893564701,0.7496595670657595,7
406,9,204,foba_gdt,31.26147081099043,0.9473684210526315,0.011908208020031452,0.7432557877343763,10
407,9,204,omp,10.089795799009153,0.9,0.011807632632553577,0.7444780740671133,11
408,9,205,foba_gdt,30.03040790600062,1.0,0.011457712389528751,0.746670795939709,9
409,9,205,omp,8.517023774998961,1.0,0.011457708664238453,0.7467062875538633,9
410,9,206,foba_gdt,29.55248417799885,0.875,0.012461358681321144,0.7374421283821918,7
411,9,206,omp,9.860927700996399,0.875,0.01246135774999857,0.7374828851574444,7
412,9,207,foba_gdt,25.947009458002867,0.875,0.012485234998166561,0.7489816591775178,7
413,9,207,omp,7.9836006719997386,0.9411764705882353,0.01208652276545763,0.7424213131844634,8
414,9,208,foba_gdt,30.85879340401152,0.8,0.011474390514194965,0.7475484599093541,6
415,9,208,omp,7.821619452995947,0.8,0.011474388651549816,0.747548404180318,6
416,9,209,foba_gdt,33.64428728399798,0.875,0.011305034160614014,0.7513824707923319,7
417,9,209,omp,6.547884591011098,0.8888888888888888,0.01112693827599287,0.7493928553485322,9
418,9,210,foba_gdt,31.46402070300246,0.8,0.012654395774006844,0.7365728580734643,6
419,9,210,omp,6.868575218002661,0.8,0.012654392048716545,0.7365716766494442,6
420,9,211,foba_gdt,27.698138611987815,0.9411764705882353,0.01284533180296421,0.7321108452515593,8
421,9,211,omp,9.063635111000622,0.9411764705882353,0.012845334596931934,0.7321353993838656,8
422,9,212,foba_gdt,26.1406414249941,0.875,0.012369666248559952,0.7364115815475532,7
423,9,212,omp,10.589676718998817,0.8235294117647058,0.01220755185931921,0.7393817649916047,8
424,9,213,foba_gdt,26.843653268006165,0.7142857142857143,0.013422136195003986,0.7443406360270617,5
425,9,213,omp,5.40364169300301,0.8,0.013157391920685768,0.7404642113912318,6
426,9,214,foba_gdt,29.38194673100952,0.875,0.01191681157797575,0.739649573386794,7
427,9,214,omp,6.681497330995626,0.875,0.011916815303266048,0.7396428725956004,7
428,9,215,foba_gdt,29.415820269001415,0.8421052631578947,0.010549982078373432,0.755785017522191,10
429,9,215,omp,8.099651106007514,0.8888888888888888,0.010607840493321419,0.7543974969886738,9
430,9,216,foba_gdt,32.49470790200576,0.8421052631578947,0.010891145095229149,0.7526109009789836,10
431,9,216,omp,5.097231842009933,0.7619047619047619,0.010739286430180073,0.7554789089867023,12
432,9,217,foba_gdt,31.305245629002457,0.9411764705882353,0.011299101635813713,0.7477415743347724,8
433,9,217,omp,6.079338948999066,0.9411764705882353,0.011299101635813713,0.7477425864955516,8
434,9,218,foba_gdt,26.276488286006497,0.8235294117647058,0.013339206576347351,0.7372888476370059,8
435,9,218,omp,9.444150404000538,0.7777777777777778,0.013079733587801456,0.7398246403444817,9
436,9,219,foba_gdt,28.43058299399854,0.8888888888888888,0.01142469048500061,0.747409978183084,9
437,9,219,omp,7.0786528489989,1.0,0.011433522216975689,0.7464805011667628,9
438,9,220,foba_gdt,30.15837392900721,1.0,0.011896186508238316,0.7411789784008941,9
439,9,220,omp,5.072401095007081,0.9473684210526315,0.011766746640205383,0.743659483095511,10
440,9,221,foba_gdt,29.27407563199813,0.8235294117647058,0.012025177478790283,0.7439333734694559,8
441,9,221,omp,6.493632333993446,0.7777777777777778,0.011910131201148033,0.7460555376102789,9
442,9,222,foba_gdt,31.12845279200701,0.8,0.01163206622004509,0.7493459715200073,6
443,9,222,omp,5.074757560010767,0.8,0.011632069945335388,0.7493870382516792,6
444,9,223,foba_gdt,34.201751644999604,0.9411764705882353,0.012479671277105808,0.7421150311854133,8
445,9,223,omp,4.51724844299315,0.9411764705882353,0.012479668483138084,0.7421332772976013,8
446,9,224,foba_gdt,30.909354834991973,0.9411764705882353,0.011432950384914875,0.7447658789957181,8
447,9,224,omp,4.664588853993337,0.9411764705882353,0.011432943865656853,0.7447633385312639,8
448,9,225,foba_gdt,28.17464128800202,0.9411764705882353,0.011574996635317802,0.7452815086010481,8
449,9,225,omp,9.627386239997577,0.9411764705882353,0.01157500222325325,0.7452830718075554,8
450,9,226,foba_gdt,30.39115007100918,0.8571428571428571,0.011719578877091408,0.7467539892286595,12
451,9,226,omp,8.152069621006376,0.8571428571428571,0.011719576083123684,0.7467543634288152,12
452,9,227,foba_gdt,26.600467174997902,0.8,0.013004878535866737,0.740064938313272,6
453,9,227,omp,6.692378240011749,0.8,0.013004880398511887,0.7400642871770561,6
454,9,228,foba_gdt,29.279198211996118,0.875,0.011548617854714394,0.7471372868100058,7
455,9,228,omp,6.491602530993987,0.875,0.01154861319810152,0.747140276295711,7
456,9,229,foba_gdt,33.031322088994784,0.875,0.011971146799623966,0.7441076608446846,7
457,9,229,omp,5.277361357002519,0.875,0.011971144936978817,0.7441084107492626,7
458,9,230,foba_gdt,38.257591974004754,0.8,0.013307063840329647,0.7343320813727889,6
459,9,230,omp,5.613179549007327,0.8,0.01330707035958767,0.7343414929849845,6
460,9,231,foba_gdt,33.33303716899536,0.875,0.012574519962072372,0.735965157470942,7
461,9,231,omp,6.518712734003202,0.8235294117647058,0.01238782424479723,0.7394094240840176,8
462,9,232,foba_gdt,29.0391492130002,0.875,0.012215590104460716,0.7407363358777358,7
463,9,232,omp,7.472249576996546,0.875,0.012215589173138142,0.7407360056950255,7
464,9,233,foba_gdt,28.216882995999185,0.8,0.011544858105480671,0.7485701277719683,6
465,9,233,omp,7.455595278006513,0.7142857142857143,0.011723028495907784,0.7531940900695993,5
466,9,234,foba_gdt,24.099712045994238,0.8421052631578947,0.010814666748046875,0.7534613696819717,10
467,9,234,omp,4.461565930992947,0.8888888888888888,0.010889722965657711,0.7519738055710837,9
468,9,235,foba_gdt,28.117474180005956,0.8,0.010770979337394238,0.7521299398068055,6
469,9,235,omp,4.636877251992701,0.8,0.010770981200039387,0.7521294345388068,6
470,9,236,foba_gdt,30.022233456998947,0.875,0.011831769719719887,0.742013442537879,7
471,9,236,omp,8.085481622998486,0.875,0.011831767857074738,0.7420132571816136,7
472,9,237,foba_gdt,32.169191944994964,0.8,0.011839224956929684,0.744650273108878,6
473,9,237,omp,5.45411062000494,0.8,0.011839221231639385,0.7446493000531228,6
474,9,238,foba_gdt,29.130227543995716,0.8,0.011347572319209576,0.7451761484806472,6
475,9,238,omp,4.2590475660108496,0.7142857142857143,0.011480368673801422,0.7468267095533679,5
476,9,239,foba_gdt,28.030889642992406,0.8235294117647058,0.012742913328111172,0.7398626893742648,8
477,9,239,omp,8.101004999989527,0.7777777777777778,0.01255099568516016,0.743524396616469,9
478,9,240,foba_gdt,27.10829991400533,0.8888888888888888,0.01166943833231926,0.7446632405773234,9
479,9,240,omp,9.115116259999922,0.8888888888888888,0.011665555648505688,0.7446963701563009,9
480,9,241,foba_gdt,26.000168822007254,0.8,0.012889571487903595,0.7343115552068913,6
481,9,241,omp,6.739874132996192,0.8,0.01288957241922617,0.7343107536842141,6
482,9,242,foba_gdt,27.67152847700345,0.8,0.012230517342686653,0.7398600091489709,6
483,9,242,omp,7.426757048000582,0.8,0.012230521067976952,0.7398584526178702,6
484,9,243,foba_gdt,29.807893996010534,0.8235294117647058,0.012065168470144272,0.7503542431747029,8
485,9,243,omp,10.431593198998598,0.875,0.012275634333491325,0.7472775893652382,7
486,9,244,foba_gdt,29.973277018987574,0.875,0.011968269012868404,0.7401197972967353,7
487,9,244,omp,6.738481037988095,0.875,0.011968262493610382,0.7401016645283248,7
488,9,245,foba_gdt,27.89231815599487,0.631578947368421,0.011847293935716152,0.7527833283308965,10
489,9,245,omp,8.770165145004285,0.5217391304347826,0.01151293609291315,0.7580606006537006,14
490,9,246,foba_gdt,30.14991538198956,0.875,0.011656979098916054,0.7449720631214591,7
491,9,246,omp,8.222736456998973,0.875,0.011656979098916054,0.7449678740006234,7
492,9,247,foba_gdt,26.33059836299799,0.875,0.012759284116327763,0.7410377220199902,7
493,9,247,omp,10.191989672006457,0.875,0.012759287841618061,0.7410941332155481,7
494,9,248,foba_gdt,24.804782731007435,0.875,0.01115790382027626,0.7470602225477629,7
